7,1501
8,1501
9,1501
10,1501
11,1501
1,1501
2,1501
3,1501
1,1501
2,1501
3,1501
4,1501
5,1501
6,1501
7,1501
8,1501
9,1501
10,1501
11,1501
12,1501
13,1501
14,1501
15,1501
16,630
1,1001
2,1001
3,1001
4,1001
5,1001
6,1001
7,1001
8,1001
9,1001
10,1001
11,1001
12,1001
13,1001
14,1001
15,1001
16,1001
17,1001
18,1001
19,1001
20,1001
21,1001
22,1001
23,1001
24,1001
25,1001
26,1001
27,1001
28,1001
29,1001
30,1001
31,1001
32,949
33,1001
34,1001
35,1001
36,1001
37,768
38,1001
39,1001
40,1001
41,445
42,1001
43,1001
44,1001
45,1001
46,1001
47,1001
48,1001
49,1001
50,1001
51,1001
52,1001
53,1001
54,1001
55,1001
56,1001
57,1001
58,1001
59,1001
60,1001
61,1001
62,1001
63,1001
64,1001
65,415
66,1001
67,1001
68,1001
69,1001
70,1001
71,1001
72,1001
73,1001
74,1001
75,1001
76,1001
77,1001
78,1001
79,1001
80,366
81,1001
82,1001
83,1001
84,1001
85,1001
86,1001
87,1001
88,1001
1,1001
2,1001
3,1001
4,1001
5,1001
6,1001
7,1001
8,1001
9,1001
10,1001
11,1001
12,1001
13,1001
14,1001
15,1001
1,1001
2,1001
3,1001
4,1001
5,1001
6,1001
7,1001
8,1001
9,1001
10,1001
11,1001
12,1001
13,1001
14,1001
15,1001
16,1001
17,1001
18,1001
19,1001
20,1001
21,1001
22,1001
23,1001
24,1001
25,1001
26,1001
27,1001
28,1001
29,1001
30,1001
31,1001
32,949
33,1001
34,1001
35,1001
36,1001
37,768
38,1001
39,1001
40,1001
41,445
42,1001
43,1001
44,1001
45,1001
46,1001
47,1001
48,1001
49,1001
50,1001
51,1001
52,1001
53,1001
54,1001
55,1001
56,1001
57,1001
58,1001
59,1001
60,1001
61,1001
62,1001
63,1001
64,1001
65,415
66,1001
67,1001
68,1001
69,1001
70,1001
71,1001
72,1001
73,1001
74,1001
75,1001
76,1001
77,1001
78,1001
79,1001
80,366
81,1001
82,1001
83,1001
84,1001
85,1001
86,1001
87,1001
88,1001
89,1001
90,1001
91,306
92,1001
93,1001
94,1001
95,1001
96,1001
97,1001
98,1001
99,1001
100,1001
101,1001
102,1001
103,1001
104,1001
105,1001
106,1001
107,1001
108,1001
109,1001
110,1001
111,1001
112,1001
113,1001
114,1001
115,1001
116,1001
117,1001
118,1001
119,1001
120,1001
121,1001
122,689
123,1001
124,1001
125,1001
126,1001
127,1001
128,1001
129,1001
130,1001
131,1001
132,1001
133,1001
134,1001
135,1001
136,1001
137,1001
138,1001
139,1001
140,1001
141,1001
142,1001
143,1001
144,1001
145,1001
146,991
147,1001
148,1001
149,1001
150,1001
151,1001
152,1001
153,1001
154,1001
155,1001
156,1001
157,1001
158,1001
159,1001
160,1001
161,1001
162,1001
163,1001
164,1001
165,1001
166,1001
167,1001
168,1001
169,1001
170,1001
171,1001
172,1001
173,1001
174,1001
175,1001
176,1001
177,1001
178,1001
179,1001
180,1001
181,1001
182,1001
183,1001
184,1001
185,1001
186,1001
187,1001
188,1001
189,1001
190,1001
191,1001
192,1001
193,1001
194,1001
195,1001
196,1001
197,1001
198,1001
199,1001
200,1001
201,1001
202,1001
203,1001
204,1001
205,1001
206,1001
207,1001
208,1001
209,1001
210,1001
211,1001
212,1001
213,1001
214,1001
215,1001
216,1001
217,1001
218,1001
219,1001
220,1001
221,1001
222,1001
223,1001
224,1001
225,1001
226,1001
227,1001
228,1001
229,1001
230,1001
231,1001
232,1001
233,1001
234,1001
235,1001
236,1001
237,1001
238,1001
239,1001
240,1001
241,1001
242,1001
243,1001
244,1001
245,1001
246,1001
247,1001
248,1001
249,1001
250,1001
251,959
252,1001
253,1001
254,1001
255,1001
256,1001
257,1001
258,1001
259,1001
260,1001
261,1001
262,1001
263,1001
264,1001
265,1001
266,1001
267,1001
268,1001
269,1001
270,1001
271,1001
272,1001
273,1001
274,1001
275,1001
276,1001
277,1001
278,1001
279,1001
280,1001
281,1001
282,1001
283,1001
284,1001
285,1001
286,1001
287,1001
288,1001
289,1001
290,1001
291,1001
292,1001
293,1001
294,1001
295,1001
296,1001
297,1001
298,1001
299,1001
300,1001
301,1001
302,1001
303,1001
304,1001
305,1001
306,1001
307,1001
308,1001
309,1001
310,1001
311,1001
312,1001
313,1001
314,1001
315,1001
316,1001
317,1001
318,1001
319,1001
320,1001
321,1001
322,1001
323,1001
324,1001
325,1001
326,1001
327,1001
328,1001
329,1001
330,1001
331,1001
332,1001
333,1001
334,1001
335,1001
336,1001
337,1001
338,1001
339,1001
340,1001
341,1001
342,1001
343,1001
344,1001
345,1001
346,1001
347,1001
348,1001
349,1001
1,1001
2,1001
3,1001
4,1001
5,1001
6,1001
7,1001
8,1001
9,1001
10,1001
11,1001
12,1001
13,1001
14,1001
15,1001
16,1001
17,1001
18,1001
19,1001
20,1001
21,1001
22,1001
23,1001
24,1001
25,1001
26,1001
27,1001
28,889
29,1001
30,1001
31,1001
32,1001
33,1001
34,963
35,1001
36,1001
37,1001
